id	x	y	cluster	weight<Links>	weight<Total link strength>
1526	-0.7839	-0.027	3	4534	740.038
1527	-0.7429	0.2915	3	4534	200.5114
1528	-0.7352	-0.2577	2	4534	987.4367
1529	-0.8493	-0.3594	2	4534	849.1726
153	-0.9093	0.2337	3	4534	422.5447
1530	-0.9356	-0.1156	3	4534	618.3082
1531	-0.3166	-0.4446	2	4534	684.6099
1532	-0.6892	-0.3537	2	4534	894.1444
1533	-0.4699	-0.0966	3	4534	400.786
1534	0.4018	0.0524	5	4534	229.7429
1535	-1.0257	0.2	3	4534	382.7699
1536	-0.6681	0.2027	3	4534	493.708
1537	-1.0835	-0.0622	3	4534	370.8406
1538	0.8638	-0.0945	1	4534	426.7066
1539	-0.6947	0.1339	3	4534	579.1851
154	-0.8554	0.2806	3	4534	383.1354
1540	-0.7919	-0.0752	2	4534	465.0528
1541	-0.7022	0.2897	3	4534	219.2938
1542	0.8782	0.4173	1	4534	163.6957
1543	-0.9252	0.0878	3	4534	338.9935
1544	1.1369	-0.0997	1	4534	265.357
1545	-0.4846	-0.405	2	4534	825.8299
1546	1.0292	-0.0202	1	4534	250.7272
1547	1.147	-0.0483	1	4534	435.397
1548	0.5591	0.3738	1	4534	148.0441
1549	-0.7652	0.2171	3	4534	565.5837
155	-0.6179	0.4477	4	4534	256.2795
1550	1.1495	0.4747	1	4534	157.6191
1551	-0.5005	-0.1502	3	4534	574.1748
1552	-0.9472	-0.021	3	4534	529.2065
1553	-0.6775	-0.207	2	4534	396.0927
1554	-0.0773	0.6347	4	4534	113.8537
1555	-0.7187	0.1075	3	4534	606.8035
1556	0.81	0.2492	1	4534	226.0987
1557	-0.4929	-0.4764	2	4534	846.11
1558	-0.8028	-0.3055	2	4534	805.6546
1559	0.5476	0.0976	5	4534	127.176
156	-0.301	-0.3905	5	4534	423.0068
1560	-1.0103	0.2511	3	4534	366.2174
1561	-0.6351	0.3214	4	4534	448.2134
1562	1.0756	0.1212	1	4534	123.0718
1563	-0.5243	-0.4586	2	4534	761.6415
1564	-0.6193	-0.2357	2	4534	879.4897
1565	-0.742	-0.1581	2	4534	850.1961
1566	1.2185	-0.0916	1	4534	379.095
1567	1.2149	-0.1457	1	4534	500.3668
1568	0.3395	0.0217	5	4534	295.1862
1569	-0.519	-0.4829	2	4534	825.7392
157	1.1412	0.1481	1	4534	85.6435
1570	-1.1202	0.0488	3	4534	317.4077
1571	0.7376	0.3739	1	4534	247.7872
1572	-0.8817	0.1329	3	4534	237.9586
1573	-0.8158	-0.2228	2	4534	891.6078
1574	0.8821	-0.3941	1	4534	450.0746
1575	-1.056	0.2576	3	4534	321.1628
1576	1.178	-0.1427	1	4534	518.0057
1577	-0.2622	-0.1611	5	4534	439.0643
1578	-0.9041	0.1131	3	4534	384.5809
1579	-1.0308	-0.154	3	4534	362.3223
158	1.1127	-0.3308	1	4534	477.5955
1580	-1.1285	0.082	3	4534	303.5107
1581	1.1325	-0.1853	1	4534	621.9495
1582	0.991	-0.3579	1	4534	447.8591
1583	-0.4098	-0.4426	2	4534	785.211
1584	0.8938	0.3916	1	4534	203.4189
1585	0.4212	-0.6261	1	4534	417.6477
1586	-0.0095	0.0588	3	4534	520.1563
1587	-0.3277	0.2768	3	4534	429.9337
1588	-1.1475	0.1442	3	4534	275.0526
1589	-0.1842	-0.1044	5	4534	396.9422
159	1.1331	0.1687	1	4534	89.5363
1590	1.1944	-0.2595	1	4534	535.4785
1591	1.1432	0.0027	1	4534	290.2836
1592	-0.6193	0.0617	3	4534	631.8247
1593	0.5796	0.096	1	4534	339.5997
1594	-0.0589	-0.3425	2	4534	303.4283
1595	0.5643	0.3548	1	4534	152.0654
1596	0.9918	0.164	1	4534	87.0232
1597	0.9361	0.2983	1	4534	243.2487
1598	1.1737	-0.0069	1	4534	485.0929
1599	-0.7289	0.002	3	4534	250.9604
16	-0.041	0.6142	4	4534	41.6013
160	-0.1677	0.1198	5	4534	439.7768
1600	1.0938	0.3318	1	4534	264.5733
1601	-0.7197	0.1861	3	4534	551.9654
1602	0.7312	-0.3529	1	4534	610.6751
1603	1.0382	-0.355	1	4534	564.0178
1604	-0.8709	-0.2971	2	4534	835.047
1605	1.1443	-0.3016	1	4534	609.0501
1606	-0.1799	0.3928	4	4534	366.4128
1607	-0.5603	-0.0064	2	4534	671.2993
1608	0.7633	-0.3559	1	4534	708.1095
1609	-0.898	0.2547	3	4534	422.1767
161	-1.061	0.2543	3	4534	189.6903
1610	-0.8726	0.0098	3	4534	193.5407
1611	-0.8682	0.0269	3	4534	634.5084
1612	-0.7456	-0.2919	2	4534	821.4663
1613	1.1084	-0.0012	1	4534	342.6468
1614	-0.618	-0.3718	2	4534	975.004
1615	1.13	-0.0798	1	4534	368.0941
1616	-0.5527	-0.4713	2	4534	814.6656
1617	0.5224	-0.5481	1	4534	386.6791
1618	-0.7198	-0.4642	2	4534	791.5257
1619	0.9967	-0.3965	1	4534	587.4082
162	-0.8768	-0.1588	3	4534	628.5982
1620	-0.4533	0.0118	2	4534	206.0563
1621	-0.5884	-0.3218	2	4534	958.9592
1622	-1.0748	-0.0474	3	4534	514.3452
1623	-0.7251	0.1203	3	4534	605.5485
1624	-0.26	-0.1017	5	4534	435.7619
1625	-0.8563	0.3304	3	4534	340.264
1626	-0.7002	-0.2767	2	4534	886.3988
1627	-1.0476	0.1751	3	4534	329.3513
1628	-0.0366	0.632	4	4534	66.1033
1629	1.1561	0.4497	1	4534	176.7685
163	0.853	-0.3986	1	4534	667.3713
1630	-0.3504	0.2116	3	4534	301.7687
1631	0.9375	0.4552	1	4534	160.873
1632	0.0018	-0.3339	2	4534	379.6849
1633	0.9847	0.3955	1	4534	169.4097
1634	0.8598	0.3392	1	4534	207.3611
1635	-0.5535	-0.2747	2	4534	668.3771
1636	-0.065	-0.0512	2	4534	702.6506
1637	0.2484	0.2928	1	4534	217.1344
1638	1.1085	0.0064	1	4534	307.4441
1639	-0.9678	0.211	3	4534	287.1702
164	1.1295	-0.0911	1	4534	460.7448
1640	0.4364	-0.102	5	4534	438.5353
1641	-0.4925	-0.4176	2	4534	734.4339
1642	-0.6041	0.4421	4	4534	311.7843
1643	-0.94	-0.0623	3	4534	583.6424
1644	0.8201	-0.2265	1	4534	246.5382
1645	-0.2695	0.2711	4	4534	172.0861
1646	-0.0659	-0.0044	3	4534	406.5144
1647	0.9634	-0.3625	1	4534	678.383
1648	1.1746	0.4971	1	4534	133.7468
1649	-0.3849	-0.2709	2	4534	749.8633
165	-0.1378	0.5734	4	4534	101.3294
1650	1.1092	-0.0741	1	4534	331.6061
1651	1.2915	-0.238	1	4534	313.4024
1652	0.1011	-0.3827	2	4534	679.9066
1653	-0.5467	0.4223	4	4534	315.4957
1654	-0.6036	0.3632	3	4534	292.3283
1655	-1.1281	0.1549	3	4534	322.2966
1656	-0.4298	0.4562	4	4534	125.9842
1657	1.0786	0.0838	1	4534	303.3762
1658	-1.0564	-0.0007	3	4534	366.635
1659	0.9835	0.3323	1	4534	200.2702
166	-0.6928	-0.2753	2	4534	517.5001
1660	0.2716	-0.5126	1	4534	674.0355
1661	0.6724	-0.5607	1	4534	432.4188
1662	0.8182	0.3885	1	4534	230.859
1663	1.1811	0.4999	1	4534	126.4612
1664	-0.8966	0.0508	3	4534	532.2984
1665	-0.8811	-0.1839	2	4534	467.9668
1666	1.2571	-0.1752	1	4534	318.4279
1667	0.6494	0.3734	1	4534	339.6283
1668	-0.1793	-0.102	5	4534	351.3396
1669	-0.5843	0.4511	4	4534	213.6677
167	-0.0845	0.6034	4	4534	69.8952
1670	-0.2429	-0.183	5	4534	440.4668
1671	-1.0664	-0.0751	3	4534	416.3455
1672	-0.8504	0.2987	3	4534	372.5057
1673	-0.874	-0.1834	3	4534	597.6122
1674	-0.4867	-0.3544	2	4534	826.0201
1675	-0.5395	-0.057	2	4534	192.6533
1676	1.2546	-0.2513	1	4534	380.8799
1677	0.2659	-0.0251	5	4534	355.5737
1678	-0.7015	-0.247	2	4534	431.5918
1679	0.6474	-0.3265	1	4534	409.8654
168	0.7568	0.0895	5	4534	122.63
1680	0.1484	0.0073	5	4534	437.6596
1681	1.2189	-0.2503	1	4534	456.6261
1682	0.4933	0.0779	5	4534	219.8883
1683	-0.721	0.3133	4	4534	363.5734
1684	1.0491	-0.2006	1	4534	627.7762
1685	1.0858	0.2557	1	4534	344.4641
1686	0.7265	0.4053	1	4534	218.5929
1687	1.091	-0.3269	1	4534	589.5995
1688	-0.7157	0.3094	3	4534	328.7345
1689	1.2293	-0.1805	1	4534	447.7892
169	0.696	-0.3809	1	4534	561.0514
1690	-0.7461	0.0311	3	4534	719.8546
1691	1.1812	-0.2295	1	4534	421.4219
1692	0.6302	0.3951	1	4534	229.3499
1693	-0.0664	0.6295	4	4534	48.412
1694	1.1132	0.4461	1	4534	185.1172
1695	-0.5787	-0.1914	2	4534	561.3224
1696	-0.6597	0.3614	3	4534	331.2401
1697	0.8624	-0.1517	1	4534	222.5687
1698	0.8607	-0.458	1	4534	629.058
1699	-0.9635	0.0885	3	4534	421.2435
17	0.1689	0.5633	4	4534	114.3994
170	0.9888	-0.0103	1	4534	218.3777
1700	0.0293	-0.3669	2	4534	555.7046
1701	0.9886	0.4241	1	4534	238.4048
1702	-0.9921	0.1544	3	4534	484.0709
1703	-0.7592	-0.0598	3	4534	596.0894
1704	0.0352	-0.3633	2	4534	854.3187
1705	1.0613	0.2258	1	4534	241.9524
1706	-0.6272	0.3614	4	4534	332.4267
1707	-0.4166	-0.2687	2	4534	904.1918
1708	0.2151	-0.3507	2	4534	579.2317
1709	0.8304	0.0346	1	4534	232.3736
171	-0.7582	-0.3416	2	4534	878.7747
1710	-0.9995	0.0944	3	4534	221.9802
1711	-0.6795	-0.0814	2	4534	458.2565
1712	0.5922	-0.1974	5	4534	476.3472
1713	-1.0622	0.2366	3	4534	316.4807
1714	-0.4121	-0.3972	2	4534	574.3194
1715	-0.3346	0.2115	4	4534	478.1701
1716	1.07	0.0899	1	4534	313.0685
1717	-0.8192	-0.0744	3	4534	663.3712
1718	-1.0963	0.0075	3	4534	269.2685
1719	0.9024	0.3456	1	4534	200.7983
172	0.3802	0.0646	5	4534	233.1837
1720	-0.0748	-0.25	5	4534	221.6149
1721	-0.0302	0.6693	4	4534	104.7644
1722	0.7612	-0.0952	1	4534	260.3606
1723	-0.3372	-0.4801	2	4534	865.8329
1724	-0.3092	-0.4539	2	4534	676.4772
1725	-0.773	-0.3316	2	4534	896.4113
1726	0.4704	-0.477	1	4534	515.3147
1727	-0.8917	0.2356	3	4534	440.3036
1728	-0.812	-0.2356	2	4534	735.6391
1729	1.226	-0.2175	1	4534	433.942
173	-1.034	0.172	3	4534	203.8707
1730	-0.669	-0.2614	2	4534	556.7739
1731	-0.476	0.2733	3	4534	340.6072
1732	1.1594	-0.0382	1	4534	284.565
1733	0.7369	-0.601	1	4534	416.0212
1734	-0.9939	0.238	3	4534	151.4765
1735	-0.4155	-0.2323	5	4534	550.7553
1736	0.2993	-0.3085	1	4534	884.2437
1737	0.237	0.0117	5	4534	352.1016
1738	0.7206	-0.3381	1	4534	312.8359
1739	-0.5161	-0.3474	2	4534	683.2716
174	0.0566	-0.0098	5	4534	148.6961
1740	1.1926	0.5006	1	4534	124.7664
1741	0.8503	-0.1852	1	4534	709.4852
1742	-0.5392	-0.3308	2	4534	469.2465
1743	-1.1202	0.1898	3	4534	298.3381
1744	0.6435	-0.6527	1	4534	371.5046
1745	1.1543	0.09	1	4534	364.8943
1746	-1.0671	0.0185	3	4534	474.8525
1747	-0.8373	-0.2929	2	4534	862.7954
1748	0.4381	0.0658	5	4534	252.4814
1749	1.0268	0.1414	1	4534	157.3131
175	1.0144	0.1696	1	4534	73.1416
1750	-0.5771	0.3288	3	4534	533.5757
1751	-0.3489	-0.4097	2	4534	842.8507
1752	1.0742	-0.0984	1	4534	427.4662
1753	0.1233	0.0187	1	4534	635.8862
1754	-0.0398	0.6387	4	4534	145.5657
1755	0.8105	-0.185	1	4534	324.6557
1756	0.9313	0.3401	1	4534	244.7279
1757	-0.6261	-0.0047	2	4534	375.3168
1758	0.7964	-0.3935	1	4534	736.4918
1759	-0.2864	-0.3152	2	4534	778.5413
176	-0.6046	-0.46	2	4534	793.5965
1760	0.0172	0.4373	4	4534	166.4687
1761	0.4125	0.2375	1	4534	352.0668
1762	1.0255	0.3012	1	4534	233.6831
1763	-0.8049	-0.2391	2	4534	630.2222
1764	-0.969	-0.0525	3	4534	590.4491
1765	-1.0433	0.1674	3	4534	303.6666
1766	0.973	0.3457	1	4534	235.6371
1767	1.0913	-0.3295	1	4534	628.019
1768	-0.9444	-0.0487	3	4534	367.3102
1769	0.3762	0.0512	5	4534	266.5133
177	-0.4477	-0.4085	2	4534	544.4877
1770	0.1852	0.5518	4	4534	123.7812
1771	-1.0094	0.1995	3	4534	226.9553
1772	0.0786	0.543	4	4534	119.6911
1773	0.2775	-0.3149	1	4534	700.2116
1774	-0.6388	-0.0446	3	4534	796.9663
1775	1.1143	0.1453	1	4534	123.2653
1776	1.2301	-0.1656	1	4534	498.8951
1777	-0.8557	-0.1577	3	4534	802.8222
1778	-1.1091	0.2421	3	4534	185.8756
1779	-0.1417	-0.0171	5	4534	519.6815
178	-0.858	0.0144	3	4534	448.1449
1780	0.9255	0.448	1	4534	206.7452
1781	-0.0439	-0.0483	5	4534	263.8438
1782	-0.2449	0.4966	4	4534	302.0529
1783	0.9364	-0.4326	1	4534	635.0865
1784	1.0365	0.1234	1	4534	333.3876
1785	-0.5393	-0.2625	2	4534	463.7575
1786	-1.0368	-0.0184	3	4534	267.631
1787	-0.6228	-0.1356	2	4534	589.5265
1788	0.9442	0.2613	1	4534	297.623
1789	-1.0714	0.1745	3	4534	230.2556
179	1.1637	0.4765	1	4534	156.3378
1790	-0.5185	-0.2865	2	4534	831.7853
1791	-1.0443	0.258	3	4534	252.4197
1792	0.9124	0.3689	1	4534	200.3794
1793	1.0277	0.1415	1	4534	318.7914
1794	-0.8993	0.106	3	4534	347.4691
1795	0.9399	-0.3854	1	4534	651.6457
1796	-0.8513	-0.2575	2	4534	706.1749
1797	-0.3512	-0.4135	5	4534	438.8718
1798	-0.6134	-0.1479	2	4534	378.2386
1799	1.1559	0.177	1	4534	76.8108
18	1.1564	0.0486	1	4534	144.3783
180	-0.8362	0.3226	3	4534	276.2144
1800	-0.8161	-0.1235	2	4534	487.6669
1801	-0.3982	-0.4198	2	4534	514.3526
1802	0.6465	-0.6379	1	4534	385.6324
1803	0.0989	0.581	4	4534	131.8974
1804	-0.7474	-0.0811	3	4534	344.5437
1805	-0.7089	-0.3452	2	4534	965.4006
1806	-0.3254	-0.432	2	4534	772.1214
1807	1.1856	0.5009	1	4534	127.5917
1808	0.9572	0.3349	1	4534	223.5926
1809	0.1388	0.1403	5	4534	375.4066
181	0.7659	-0.367	1	4534	585.4872
1810	0.4891	0.0192	1	4534	438.8361
1811	1.1366	-0.2172	1	4534	404.8783
1812	1.1519	-0.0813	1	4534	453.3626
1813	-0.9826	0.0717	3	4534	436.1401
1814	-0.8492	0.2522	3	4534	389.9568
1815	-0.909	0.1834	3	4534	145.7254
1816	-0.715	-0.1934	2	4534	512.9288
1817	-0.8235	-0.0276	3	4534	501.6893
1818	-1.0444	0.1425	3	4534	395.2324
1819	-0.2762	-0.2677	2	4534	812.3628
182	-0.9656	0.2215	3	4534	287.6202
1820	0.0001	0.5267	4	4534	78.9162
1821	-0.32	-0.3883	2	4534	1033.6915
1822	-0.7213	-0.0752	3	4534	596.8908
1823	-0.1735	-0.3593	2	4534	969.082
1824	0.1795	0.2189	4	4534	286.6292
1825	1.1435	0.435	1	4534	185.8177
1826	1.2141	-0.11	1	4534	367.431
1827	1.0767	-0.0696	1	4534	501.6389
1828	-1.069	0.2116	3	4534	314.046
1829	-0.7085	0.0433	3	4534	625.1438
183	-0.9056	-0.2075	2	4534	474.2918
1830	1.1558	-0.1013	1	4534	506.8598
1831	0.7158	-0.1517	1	4534	602.1145
1832	1.0526	-0.1493	1	4534	258.3004
1833	0.6879	0.4443	1	4534	173.0232
1834	0.7236	0.3805	1	4534	212.7353
1835	-0.5344	-0.2116	3	4534	628.479
1836	-0.4659	-0.3082	2	4534	592.3217
1837	1.1729	0.499	1	4534	131.3181
1838	-0.2435	-0.1716	5	4534	602.4084
1839	0.0928	-0.0193	5	4534	258.1489
184	-0.6431	0.425	4	4534	279.1301
1840	0.9433	0.2022	1	4534	167.2821
1841	-0.0145	0.6562	4	4534	110.8068
1842	-1.0578	0.1762	3	4534	429.0822
1843	-0.7277	0.1279	3	4534	468.9211
1844	-0.3079	-0.0303	5	4534	635.4125
1845	0.5978	-0.646	1	4534	383.0458
1846	0.6112	0.2489	1	4534	274.1667
1847	-0.5659	-0.3226	2	4534	921.1472
1848	-0.526	0.3269	4	4534	367.1147
1849	-0.8568	-0.2306	2	4534	546.6667
185	-0.4543	-0.4417	2	4534	601.6396
1850	0.3609	0.3251	1	4534	190.4398
1851	-0.3314	0.4467	4	4534	194.6176
1852	1.1015	-0.0382	1	4534	552.3744
1853	-0.6027	0.2027	3	4534	399.9092
1854	0.8314	0.1433	1	4534	192.3831
1855	1.1131	-0.1127	1	4534	339.8496
1856	-0.6992	0.0968	3	4534	620.638
1857	-0.5597	0.3222	4	4534	398.9896
1858	-0.7092	0.2474	3	4534	375.6256
1859	1.1103	0.4672	1	4534	197.2711
186	0.3407	-0.1622	5	4534	401.895
1860	1.0758	0.1702	1	4534	95.9281
1861	-0.0131	0.5902	4	4534	130.4987
1862	0.3547	0.248	1	4534	322.5766
1863	-1.023	0.1617	3	4534	390.4674
1864	-0.2263	0.4628	4	4534	286.3126
1865	-0.5196	-0.2018	2	4534	817.6071
1866	-0.6164	0.2585	3	4534	457.1987
1867	-0.5841	-0.4297	2	4534	868.4371
1868	0.8428	-0.3146	1	4534	742.6733
1869	1.1037	-0.191	1	4534	499.6822
187	-0.649	0.0115	3	4534	733.2915
1870	-0.7229	-0.1663	2	4534	480.262
1871	-0.6367	0.3877	4	4534	338.3976
1872	-0.0873	-0.1117	5	4534	338.9577
1873	-1.1124	0.1152	3	4534	312.5829
1874	0.1405	-0.0706	5	4534	624.8421
1875	-0.8908	0.2577	3	4534	361.897
1876	1.2467	-0.2554	1	4534	439.0971
1877	-0.5208	-0.4315	2	4534	598.4775
1878	0.0493	0.585	4	4534	120.2273
1879	-0.369	0.3962	4	4534	306.0721
188	1.0343	0.1161	1	4534	185.6881
1880	1.1272	-0.2931	1	4534	523.175
1881	-0.6563	0.2555	4	4534	389.9961
1882	0.6889	0.1546	1	4534	194.1104
1883	-0.9048	0.1338	3	4534	281.3051
1884	1.0251	-0.0045	1	4534	447.2943
1885	-0.258	0.5526	4	4534	79.4007
1886	0.8032	-0.3134	1	4534	292.9557
1887	-0.0813	-0.3263	2	4534	930.8608
1888	1.0086	0.3087	1	4534	226.2496
1889	0.8738	0.1035	1	4534	223.3682
189	-1.0014	0.2526	3	4534	341.4284
1890	-0.4123	-0.1004	5	4534	359.1686
1891	-0.1306	0.4186	4	4534	251.8554
1892	-0.6798	-0.1455	2	4534	312.7312
1893	-0.7251	-0.1068	2	4534	510.6479
1894	-0.9202	0.1455	3	4534	411.3187
1895	0.5961	0.3741	1	4534	194.3153
1896	0.1646	0.5173	4	4534	159.3656
1897	-0.1838	-0.1701	5	4534	430.6139
1898	-0.8735	-0.2048	2	4534	710.3595
1899	-0.7803	-0.0542	2	4534	431.5172
19	-0.767	-0.1427	3	4534	752.0654
190	-0.4384	-0.0657	2	4534	494.2962
1900	-0.847	-0.0499	3	4534	272.4667
1901	-0.5723	0.4587	4	4534	283.8971
1902	1.1275	0.468	1	4534	161.6336
1903	-1.0208	-0.1518	3	4534	586.1021
1904	-0.8404	-0.1871	3	4534	767.4382
1905	0.7418	0.1362	1	4534	263.0451
1906	0.9718	0.416	1	4534	213.6683
1907	-0.7407	0.1155	3	4534	675.9385
1908	-0.6654	-0.4066	2	4534	954.1816
1909	1.0882	0.0953	1	4534	322.7773
191	1.0021	-0.3883	1	4534	608.496
1910	-0.6322	-0.0868	2	4534	476.7468
1911	1.0545	0.3192	1	4534	232.1319
1912	1.1721	0.0143	1	4534	243.3441
1913	-0.2313	0.1493	4	4534	247.5873
1914	0.0111	-0.0141	5	4534	230.5332
1915	-1.1422	0.1798	3	4534	277.9158
1916	0.9889	0.1656	1	4534	157.0593
1917	-0.6037	-0.3122	2	4534	641.6641
1918	-0.6801	0.319	3	4534	392.9279
1919	0.9971	0.2064	1	4534	224.9805
192	-0.373	0.0424	3	4534	101.7756
1920	1.1324	0.4574	1	4534	172.6826
1921	-0.8199	-0.029	3	4534	654.0746
1922	-0.1341	-0.2426	5	4534	675.9853
1923	-0.6215	-0.1821	2	4534	729.2148
1924	-0.8828	0.0465	3	4534	200.8413
1925	-0.1765	-0.1784	5	4534	610.8388
1926	-0.6431	0.0432	3	4534	584.0909
1927	-1.1039	0.2216	3	4534	208.908
1928	-0.2683	-0.4683	2	4534	898.6146
1929	0.2183	-0.3449	1	4534	818.8299
193	-0.8693	-0.2114	2	4534	705.6137
1930	0.9878	0.2718	1	4534	244.699
1931	-0.8977	0.1663	3	4534	418.8596
1932	-0.5367	0.1378	3	4534	448.0822
1933	-0.7213	-0.1642	2	4534	828.0106
1934	-0.8867	0.0814	3	4534	494.3011
1935	-0.6433	-0.3759	2	4534	773.646
1936	0.4356	-0.6154	1	4534	431.3959
1937	-0.4291	-0.0506	2	4534	589.5838
1938	-0.4052	0.383	4	4534	443.4674
1939	-0.2263	0.5305	4	4534	172.7466
194	1.0818	-0.1753	1	4534	615.9487
1940	1.232	-0.1305	1	4534	424.2792
1941	-0.8117	0.3153	3	4534	253.4227
1942	1.0262	0.1699	1	4534	359.13
1943	-1.1052	0.0545	3	4534	461.8631
1944	0.8041	0.3924	1	4534	270.4032
1945	1.1375	-0.0344	1	4534	484.0451
1946	-0.655	-0.1132	3	4534	895.1512
1947	1.1855	-0.0759	1	4534	313.5515
1948	-0.644	0.0514	3	4534	597.2735
1949	0.5511	-0.2215	1	4534	810.5128
195	-1.0394	0.1938	3	4534	239.3456
1950	1.1298	0.3188	1	4534	227.0118
1951	-0.2666	-0.2499	5	4534	435.0884
1952	1.1235	-0.3121	1	4534	624.6083
1953	-0.7729	-0.3565	2	4534	903.9491
1954	-0.0665	-0.0395	5	4534	275.0983
1955	-0.0595	0.6295	4	4534	111.4446
1956	1.0843	-0.1767	1	4534	551.677
1957	1.0034	-0.0924	1	4534	428.0489
1958	-0.2114	-0.0603	5	4534	330.8935
1959	1.0906	0.1648	1	4534	104.7959
196	-1.0503	-0.1421	3	4534	455.5012
1960	0.197	0.0872	5	4534	368.4276
1961	0.9924	0.1855	1	4534	224.2107
1962	0.2241	0.1499	1	4534	569.2172
1963	1.1894	0.4987	1	4534	124.4849
1964	-0.9004	0.0703	3	4534	473.7526
1965	-0.8792	0.211	3	4534	150.8387
1966	0.9962	0.1165	1	4534	286.2941
1967	-0.7619	-0.2367	2	4534	623.6676
1968	-0.3754	-0.3989	2	4534	773.0708
1969	-0.6619	-0.3029	2	4534	646.0021
197	-0.9771	0.0554	3	4534	180.1021
1970	-0.9134	-0.0029	3	4534	285.3103
1971	1.0137	-0.309	1	4534	631.6736
1972	-0.3539	-0.4506	2	4534	655.0795
1973	0.571	0.1546	5	4534	250.3554
1974	1.2652	-0.2208	1	4534	339.5184
1975	0.6258	0.2285	1	4534	297.2043
1976	-0.7883	-0.2119	2	4534	820.1009
1977	-0.975	0.2368	3	4534	335.5429
1978	0.8413	0.2405	1	4534	321.1862
1979	-0.4378	0.446	4	4534	267.8743
198	-1.0708	0.0449	3	4534	370.2659
1980	-0.3188	0.5486	4	4534	181.8446
1981	1.0103	0.3193	1	4534	224.6958
1982	-0.5441	0.3998	4	4534	290.2963
1983	1.0069	0.2124	1	4534	285.5958
1984	-0.9122	-0.0261	3	4534	689.7364
1985	1.209	-0.1575	1	4534	369.5479
1986	1.0874	0.198	1	4534	336.8001
1987	-1.1542	0.1614	3	4534	275.0116
1988	0.2299	-0.1302	1	4534	700.1747
1989	1.2049	-0.1392	1	4534	503.3135
199	1.0825	-0.3472	1	4534	622.7609
1990	-0.9414	0.1883	3	4534	253.1811
1991	-0.7535	0.1583	3	4534	305.7446
1992	0.0285	0.5815	4	4534	156.3599
1993	1.1241	0.1674	1	4534	108.9556
1994	-0.3087	0.5229	4	4534	200.6207
1995	-0.5388	-0.2156	2	4534	389.8461
1996	-0.7453	-0.197	2	4534	789.6618
1997	0.0503	-0.385	2	4534	599.2747
1998	0.2251	0.5448	4	4534	170.8725
1999	0.8206	-0.2678	1	4534	575.2354
2	-0.7937	-0.3272	2	4534	824.1477
20	-0.7813	-0.0832	3	4534	503.2619
200	-0.8917	-0.2475	2	4534	825.1018
2000	0.0913	-0.3954	2	4534	874.5919
2001	0.5543	-0.6398	1	4534	377.2153
2002	1.1984	-0.2195	1	4534	494.118
2003	-1.0601	0.1459	3	4534	368.8295
2004	-0.5308	0.3607	4	4534	336.3099
2005	0.6228	-0.3538	1	4534	805.9766
2006	-0.7562	-0.2437	2	4534	540.9718
2007	-0.5013	-0.1075	3	4534	582.8671
2008	-0.8514	-0.2352	2	4534	770.5847
2009	-0.2547	0.2749	4	4534	627.9494
201	1.0459	0.0564	1	4534	240.0327
2010	-1.0571	0.0844	3	4534	377.016
2011	1.1809	0.5018	1	4534	124.1765
2012	1.029	0.1316	1	4534	226.3271
2013	0.3216	-0.5362	1	4534	712.8569
2014	-0.7443	-0.3529	2	4534	924.8209
2015	0.0298	0.5987	4	4534	32.3372
2016	-1.034	-0.0781	3	4534	586.5808
2017	-0.6981	-0.1587	3	4534	545.363
2018	-0.9333	0.1131	3	4534	441.7708
2019	0.5673	-0.5506	1	4534	475.9301
202	-0.3864	-0.3391	2	4534	605.8828
2020	-0.28	-0.365	5	4534	462.1294
2021	1.1312	-0.0882	1	4534	512.8476
2022	0.7634	0.4113	1	4534	205.7251
2023	0.8937	-0.2991	1	4534	469.988
2024	0.1132	0.5904	4	4534	115.9926
2025	-0.5804	0.1848	3	4534	303.1077
2026	0.1286	0.5837	4	4534	110.0624
2027	1.2434	-0.246	1	4534	432.423
2028	-0.4643	-0.4533	2	4534	716.1484
2029	-0.8707	0.0353	3	4534	587.4828
203	-0.1424	0.5919	4	4534	50.2962
2030	0.8428	-0.1524	1	4534	610.3814
2031	-0.7936	0.1849	3	4534	599.7486
2032	-0.1994	-0.2949	5	4534	389.0979
2033	0.9692	0.1802	1	4534	109.5841
2034	-0.6055	-0.0111	2	4534	733.4529
2035	-0.5941	0.4044	4	4534	179.9974
2036	0.1346	-0.3904	2	4534	1017.3281
2037	0.6273	-0.0353	1	4534	205.0582
2038	-0.7505	-0.196	2	4534	797.5066
2039	1.0342	-0.203	1	4534	633.1172
204	1.1105	-0.3235	1	4534	619.8636
2040	0.4065	0.0051	1	4534	317.3361
2041	0.0296	-0.5736	2	4534	588.4687
2042	-0.5765	0.2472	4	4534	321.4336
2043	0.6309	-0.6118	1	4534	366.1052
2044	0.4767	0.3323	1	4534	159.2117
2045	-0.1073	-0.3688	2	4534	547.8511
2046	1.0918	0.095	1	4534	437.8115
2047	-0.3432	-0.2748	5	4534	488.6147
2048	-0.76	0.3403	3	4534	298.7941
2049	0.9707	-0.4335	1	4534	620.2976
205	0.9567	-0.3343	1	4534	463.1105
2050	0.9986	0.2406	1	4534	286.0173
2051	1.1167	0.4739	1	4534	166.49
2052	1.2404	-0.1677	1	4534	346.9024
2053	-0.7319	0.0455	3	4534	637.9341
2054	0.1401	0.542	4	4534	126.9467
2055	1.0005	-0.2697	1	4534	678.7132
